timestamps,Air_pInMnfMdlFilMaxBnk1,Air_pInMnfMdlFilMinBnk1,Air_pInMnfRawFilMaxBnk1,Air_pInMnfRawFilMinBnk1,Disp_dstTot,Eng_dMisfRoadThd,Eng_rPurgeTnk,Eng_vMisfWhlVld,Exh_bPfilRgnStge2,Veh_ctHiDiagEngOff,Veh_ctLoDiagEngOff,Veh_ctLoIniDiagEngOff,Veh_v,Air_bChk_pInMnfBnk1,Eng_bMisfRoad,Eng_bStrtEndCyc,Exh_bOxiCat1Bnk1AdpFin
2.020502279046923,642.421875,60.46875,278.046875,278.046875,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.0413486550096422,632.65625,55.9375,268.515625,268.515625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.061181158584077,614.21875,47.5,261.171875,261.171875,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.081217636485235,597.109375,39.765625,253.828125,253.828125,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.101219118805602,581.015625,32.65625,246.40625,246.40625,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.1208186517033027,566.71875,26.25,240.078125,240.078125,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.1404161848622607,556.25,20.3125,234.84375,234.84375,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.16040666855406,546.796875,15.0,229.609375,229.609375,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.180402151614544,538.203125,10.0,224.296875,224.296875,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
2.2005436163162813,530.78125,5.390625,220.078125,220.078125,14263716,3.4001668294270826,0.0,15,0,32,32,40,0.0,b'TRUE',b'FALSE',b'TRUE',b'FALSE'
