timestamps,Air_pMeanTolSensBnk1,Air_pMeanVldSig,Air_tInBnk1,Air_TInMnfBnk1,Eng_AddLamAdpn_Bnk1,Eng_facAdpnPurgeTnk,Eng_FacLamAdpn_Bnk1,Eng_FacLamAdpn_Fu2Bnk1,Eng_tCo,Eng_tCoRaw,Eng_tCoStopFirst,Eng_tCoStrtFirst,Eng_tCoStrtFirstRaw,Eng_tiAftFirstStrt,Eng_tiAftStrt,Eng_tOilSwmpRaw,Exh_facAftCatAdpnBnk1,Exh_facOscCatBnk1,Exh_mOxiCat1Bnk1,Exh_resElmtSens2Bnk1,FuSLp_pSp,Veh_bMil,Veh_facAlti,Veh_pEnv,Veh_pEnvRaw,Veh_tEnv,Veh_tiDiagRefEngOff,Veh_tiDifDiagEngOff,Air_bSensVld_pEnv,Eng_bIdl,Eng_bLamAdpnAdd_Bnk1,Eng_bLamAdpnAddFinCyc_Bnk1,Eng_bLamAdpnFac_Bnk1,Eng_bLamAdpnFac_Fu2Bnk1,Eng_bLamAdpnFacFinCyc_Bnk1,Eng_bLamAdpnFailSusp,Eng_bLamAdpnStabAdd_Bnk1,Eng_bLamAdpnStabFac_Fu2Bnk1,Exh_bSens1RdyBnk1,FuSHp_bDiagPinPntEna,FuSHp_bDiagVlvStuckClsEna,FuSHp_bDiagVlvStuckOpEna
2.00346964536584,22.5,957.65625,0.0,0.660000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.26000000000005,69.26000000000005,66.96000000000004,69.16000000000003,69.16000000000003,0.6000000000000001,0.53,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,488.0,1,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.101931251498172,22.5,957.65625,0.0,0.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.26000000000005,69.26000000000005,66.96000000000004,69.16000000000003,69.16000000000003,0.7000000000000001,0.63,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,486.0,1,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.2018616727291374,22.5,957.65625,0.0,0.160000000000025,0.609375,0.927734375,0.9881591796875,0.9853515625,69.26000000000005,69.26000000000005,66.96000000000004,69.16000000000003,69.16000000000003,0.8,0.73,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,484.0,1,0.9454345703125,957.7734375,957.8515625,-6.75,137,277,b'TRUE',b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.3020500614948105,22.5,957.65625,0.0,0.060000000000002274,0.609375,0.927734375,0.9881591796875,0.9853515625,69.26000000000005,69.36000000000001,66.96000000000004,69.16000000000003,69.16000000000003,0.9,0.8300000000000001,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,482.0,1,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.403465295836213,22.5,957.65625,-0.75,-0.03999999999996362,0.609375,0.927734375,0.9881591796875,0.9853515625,69.26000000000005,69.36000000000001,66.96000000000004,69.16000000000003,69.16000000000003,1.0,0.93,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,480.0,1,0.9454345703125,957.7734375,957.8515625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.5019239023386035,22.5,957.65625,-0.75,-0.03999999999996362,0.609375,0.927734375,0.9881591796875,0.9853515625,69.26000000000005,69.36000000000001,66.96000000000004,69.16000000000003,69.16000000000003,1.1,1.03,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,478.0,1,0.9454345703125,957.7734375,957.8515625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.6019343135121744,22.5,957.65625,-0.75,-0.03999999999996362,0.609375,0.927734375,0.9881591796875,0.9853515625,69.26000000000005,69.36000000000001,66.96000000000004,69.16000000000003,69.16000000000003,1.2000000000000002,1.1300000000000001,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,476.0,1,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.7026946302794386,22.5,957.65625,0.0,0.060000000000002274,0.609375,0.927734375,0.9881591796875,0.9853515625,69.36000000000001,69.36000000000001,66.96000000000004,69.16000000000003,69.16000000000003,1.3,1.23,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,473.90000000000003,0,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.8020411250327015,22.5,957.65625,0.0,0.26000000000004775,0.609375,0.927734375,0.9881591796875,0.9853515625,69.36000000000001,69.36000000000001,66.96000000000004,69.16000000000003,69.16000000000003,1.4000000000000001,1.33,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,472.0,0,0.9454345703125,957.7734375,957.8515625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
2.9034093652735464,22.5,957.65625,0.0,0.26000000000004775,0.609375,0.927734375,0.9881591796875,0.9853515625,69.36000000000001,69.46000000000004,66.96000000000004,69.16000000000003,69.16000000000003,1.5,1.43,43.660000000000025,0.003265380859375,1.0625,617.7,0.0,470.0,0,0.9454345703125,957.7734375,957.8515625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.00297983182827,22.5,957.65625,0.0,0.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.36000000000001,69.46000000000004,66.96000000000004,69.16000000000003,69.16000000000003,1.6,1.53,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,468.0,0,0.9454345703125,957.7734375,957.8515625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
3.1019993677182356,22.5,957.65625,0.0,0.5600000000000023,0.609375,0.927734375,0.9881591796875,0.9853515625,69.36000000000001,69.46000000000004,66.96000000000004,69.16000000000003,69.16000000000003,1.7000000000000002,1.6300000000000001,61.06000000000006,0.003265380859375,1.0625,617.7,0.0,466.0,0,0.9454345703125,957.7734375,957.65625,-6.75,137,277,b'TRUE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE',b'FALSE'
